id,student_id/id,curriculum_version_id/id,subject_id/id,course_name,credit_type,credits,hours,grade_concept,is_approved,date_earned,origin_ref
led_stu_ppgbm_06_bm703,stu_ppgbm_06,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_06_bm710,stu_ppgbm_06,reg_xyzq_bio_2024,sub_bm710,Bioinformática e Análise de Sequências NGS,subject_internal,4,60,B,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_06_bm711,stu_ppgbm_06,reg_xyzq_bio_2024,sub_bm711,Genômica Funcional e Epigenética,subject_internal,4,60,B,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_06_bm712,stu_ppgbm_06,reg_xyzq_bio_2024,sub_bm712,Engenharia de Proteínas e Cristalografia,subject_internal,4,60,B,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_06_apo,stu_ppgbm_06,reg_xyzq_bio_2024,,Atividades Complementares e Produção Técnica,apo,8,120,A,True,2025-11-30,APO
led_stu_ppgbm_06_def,stu_ppgbm_06,reg_xyzq_bio_2024,,Defesa Pública de Dissertação de Mestrado,milestone,52,780,A,True,2026-03-31,Defesa
led_stu_ppgbm_07_bm701,stu_ppgbm_07,reg_xyzq_bio_2024,sub_bm701,Biologia Molecular Celular Avançada,subject_internal,4,60,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_07_bm702,stu_ppgbm_07,reg_xyzq_bio_2024,sub_bm702,Bioestatística e Delineamento Experimental,subject_internal,4,60,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_07_bm703,stu_ppgbm_07,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_07_bm710,stu_ppgbm_07,reg_xyzq_bio_2024,sub_bm710,Bioinformática e Análise de Sequências NGS,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_07_bm711,stu_ppgbm_07,reg_xyzq_bio_2024,sub_bm711,Genômica Funcional e Epigenética,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_07_bm712,stu_ppgbm_07,reg_xyzq_bio_2024,sub_bm712,Engenharia de Proteínas e Cristalografia,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_07_apo,stu_ppgbm_07,reg_xyzq_bio_2024,,Atividades Complementares e Produção Técnica,apo,8,120,A,True,2025-11-30,APO
led_stu_ppgbm_07_def,stu_ppgbm_07,reg_xyzq_bio_2024,,Defesa Pública de Dissertação de Mestrado,milestone,52,780,A,True,2026-03-31,Defesa
led_stu_ppgbm_08_bm701,stu_ppgbm_08,reg_xyzq_bio_2024,sub_bm701,Biologia Molecular Celular Avançada,subject_internal,4,60,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_08_bm702,stu_ppgbm_08,reg_xyzq_bio_2024,sub_bm702,Bioestatística e Delineamento Experimental,subject_internal,4,60,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_08_bm703,stu_ppgbm_08,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_08_bm710,stu_ppgbm_08,reg_xyzq_bio_2024,sub_bm710,Bioinformática e Análise de Sequências NGS,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_08_bm711,stu_ppgbm_08,reg_xyzq_bio_2024,sub_bm711,Genômica Funcional e Epigenética,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_08_bm712,stu_ppgbm_08,reg_xyzq_bio_2024,sub_bm712,Engenharia de Proteínas e Cristalografia,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_08_apo,stu_ppgbm_08,reg_xyzq_bio_2024,,Atividades Complementares e Produção Técnica,apo,8,120,A,True,2025-11-30,APO
led_stu_ppgbm_08_def,stu_ppgbm_08,reg_xyzq_bio_2024,,Defesa Pública de Dissertação de Mestrado,milestone,52,780,A,True,2026-03-31,Defesa
led_stu_ppgbm_09_bm701,stu_ppgbm_09,reg_xyzq_bio_2024,sub_bm701,Biologia Molecular Celular Avançada,subject_internal,4,60,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_09_bm702,stu_ppgbm_09,reg_xyzq_bio_2024,sub_bm702,Bioestatística e Delineamento Experimental,subject_internal,4,60,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_09_bm703,stu_ppgbm_09,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_10_bm701,stu_ppgbm_10,reg_xyzq_bio_2024,sub_bm701,Biologia Molecular Celular Avançada,subject_internal,4,60,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_10_bm702,stu_ppgbm_10,reg_xyzq_bio_2024,sub_bm702,Bioestatística e Delineamento Experimental,subject_internal,4,60,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_10_bm703,stu_ppgbm_10,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_11_bm701,stu_ppgbm_11,reg_xyzq_bio_2024,sub_bm701,Biologia Molecular Celular Avançada,subject_internal,4,60,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_11_bm702,stu_ppgbm_11,reg_xyzq_bio_2024,sub_bm702,Bioestatística e Delineamento Experimental,subject_internal,4,60,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_11_bm703,stu_ppgbm_11,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_12_bm701,stu_ppgbm_12,reg_xyzq_bio_2024,sub_bm701,Biologia Molecular Celular Avançada,subject_internal,4,60,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_12_bm702,stu_ppgbm_12,reg_xyzq_bio_2024,sub_bm702,Bioestatística e Delineamento Experimental,subject_internal,4,60,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_12_bm703,stu_ppgbm_12,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_13_bm701,stu_ppgbm_13,reg_xyzq_bio_2024,sub_bm701,Biologia Molecular Celular Avançada,subject_internal,4,60,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_13_bm702,stu_ppgbm_13,reg_xyzq_bio_2024,sub_bm702,Bioestatística e Delineamento Experimental,subject_internal,4,60,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_13_bm703,stu_ppgbm_13,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_13_bm710,stu_ppgbm_13,reg_xyzq_bio_2024,sub_bm710,Bioinformática e Análise de Sequências NGS,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_13_bm711,stu_ppgbm_13,reg_xyzq_bio_2024,sub_bm711,Genômica Funcional e Epigenética,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_13_bm712,stu_ppgbm_13,reg_xyzq_bio_2024,sub_bm712,Engenharia de Proteínas e Cristalografia,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_14_bm701,stu_ppgbm_14,reg_xyzq_bio_2024,sub_bm701,Biologia Molecular Celular Avançada,subject_internal,4,60,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_14_bm702,stu_ppgbm_14,reg_xyzq_bio_2024,sub_bm702,Bioestatística e Delineamento Experimental,subject_internal,4,60,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_14_bm703,stu_ppgbm_14,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_14_bm710,stu_ppgbm_14,reg_xyzq_bio_2024,sub_bm710,Bioinformática e Análise de Sequências NGS,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_14_bm711,stu_ppgbm_14,reg_xyzq_bio_2024,sub_bm711,Genômica Funcional e Epigenética,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_14_bm712,stu_ppgbm_14,reg_xyzq_bio_2024,sub_bm712,Engenharia de Proteínas e Cristalografia,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_15_bm701,stu_ppgbm_15,reg_xyzq_bio_2024,sub_bm701,Biologia Molecular Celular Avançada,subject_internal,4,60,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_15_bm702,stu_ppgbm_15,reg_xyzq_bio_2024,sub_bm702,Bioestatística e Delineamento Experimental,subject_internal,4,60,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_15_bm703,stu_ppgbm_15,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_15_bm710,stu_ppgbm_15,reg_xyzq_bio_2024,sub_bm710,Bioinformática e Análise de Sequências NGS,subject_internal,4,60,B,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_15_bm711,stu_ppgbm_15,reg_xyzq_bio_2024,sub_bm711,Genômica Funcional e Epigenética,subject_internal,4,60,B,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_15_bm712,stu_ppgbm_15,reg_xyzq_bio_2024,sub_bm712,Engenharia de Proteínas e Cristalografia,subject_internal,4,60,B,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_16_bm701,stu_ppgbm_16,reg_xyzq_bio_2024,sub_bm701,Biologia Molecular Celular Avançada,subject_internal,4,60,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_16_bm702,stu_ppgbm_16,reg_xyzq_bio_2024,sub_bm702,Bioestatística e Delineamento Experimental,subject_internal,4,60,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_16_bm703,stu_ppgbm_16,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_16_bm710,stu_ppgbm_16,reg_xyzq_bio_2024,sub_bm710,Bioinformática e Análise de Sequências NGS,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_16_bm711,stu_ppgbm_16,reg_xyzq_bio_2024,sub_bm711,Genômica Funcional e Epigenética,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_16_bm712,stu_ppgbm_16,reg_xyzq_bio_2024,sub_bm712,Engenharia de Proteínas e Cristalografia,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_17_bm701,stu_ppgbm_17,reg_xyzq_bio_2024,sub_bm701,Biologia Molecular Celular Avançada,subject_internal,4,60,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_17_bm702,stu_ppgbm_17,reg_xyzq_bio_2024,sub_bm702,Bioestatística e Delineamento Experimental,subject_internal,4,60,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_17_bm703,stu_ppgbm_17,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_17_bm710,stu_ppgbm_17,reg_xyzq_bio_2024,sub_bm710,Bioinformática e Análise de Sequências NGS,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_17_bm711,stu_ppgbm_17,reg_xyzq_bio_2024,sub_bm711,Genômica Funcional e Epigenética,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_17_bm712,stu_ppgbm_17,reg_xyzq_bio_2024,sub_bm712,Engenharia de Proteínas e Cristalografia,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_18_bm701,stu_ppgbm_18,reg_xyzq_bio_2024,sub_bm701,Biologia Molecular Celular Avançada,subject_internal,4,60,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_18_bm702,stu_ppgbm_18,reg_xyzq_bio_2024,sub_bm702,Bioestatística e Delineamento Experimental,subject_internal,4,60,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_18_bm703,stu_ppgbm_18,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_18_bm710,stu_ppgbm_18,reg_xyzq_bio_2024,sub_bm710,Bioinformática e Análise de Sequências NGS,subject_internal,4,60,B,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_18_bm711,stu_ppgbm_18,reg_xyzq_bio_2024,sub_bm711,Genômica Funcional e Epigenética,subject_internal,4,60,B,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_18_bm712,stu_ppgbm_18,reg_xyzq_bio_2024,sub_bm712,Engenharia de Proteínas e Cristalografia,subject_internal,4,60,B,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_19_bm701,stu_ppgbm_19,reg_xyzq_bio_2024,sub_bm701,Biologia Molecular Celular Avançada,subject_internal,4,60,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_19_bm702,stu_ppgbm_19,reg_xyzq_bio_2024,sub_bm702,Bioestatística e Delineamento Experimental,subject_internal,4,60,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_19_bm703,stu_ppgbm_19,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,B,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_19_bm710,stu_ppgbm_19,reg_xyzq_bio_2024,sub_bm710,Bioinformática e Análise de Sequências NGS,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_19_bm711,stu_ppgbm_19,reg_xyzq_bio_2024,sub_bm711,Genômica Funcional e Epigenética,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_19_bm712,stu_ppgbm_19,reg_xyzq_bio_2024,sub_bm712,Engenharia de Proteínas e Cristalografia,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_20_bm701,stu_ppgbm_20,reg_xyzq_bio_2024,sub_bm701,Biologia Molecular Celular Avançada,subject_internal,4,60,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_20_bm702,stu_ppgbm_20,reg_xyzq_bio_2024,sub_bm702,Bioestatística e Delineamento Experimental,subject_internal,4,60,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_20_bm703,stu_ppgbm_20,reg_xyzq_bio_2024,sub_bm703,Seminários Integrados em Biotecnologia,subject_internal,2,30,A,True,2024-06-30,PPGBM 2024.1
led_stu_ppgbm_20_bm710,stu_ppgbm_20,reg_xyzq_bio_2024,sub_bm710,Bioinformática e Análise de Sequências NGS,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_20_bm711,stu_ppgbm_20,reg_xyzq_bio_2024,sub_bm711,Genômica Funcional e Epigenética,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_ppgbm_20_bm712,stu_ppgbm_20,reg_xyzq_bio_2024,sub_bm712,Engenharia de Proteínas e Cristalografia,subject_internal,4,60,A,True,2024-12-15,PPGBM 2024.2
led_stu_mpesi_01_es801,stu_mpesi_01,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_01_es802,stu_mpesi_01,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_01_es803,stu_mpesi_01,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_01_es810,stu_mpesi_01,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_01_es811,stu_mpesi_01,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_01_es812,stu_mpesi_01,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_01_apo,stu_mpesi_01,reg_xyzq_mpe_2024,,Atividades Complementares e Produção Técnica,apo,8,120,A,True,2025-11-30,APO
led_stu_mpesi_01_def,stu_mpesi_01,reg_xyzq_mpe_2024,,Defesa Pública de Dissertação de Mestrado,milestone,52,780,A,True,2026-03-31,Defesa
led_stu_mpesi_02_es801,stu_mpesi_02,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_02_es802,stu_mpesi_02,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_02_es803,stu_mpesi_02,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_02_es810,stu_mpesi_02,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_02_es811,stu_mpesi_02,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_02_es812,stu_mpesi_02,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_02_apo,stu_mpesi_02,reg_xyzq_mpe_2024,,Atividades Complementares e Produção Técnica,apo,8,120,A,True,2025-11-30,APO
led_stu_mpesi_02_def,stu_mpesi_02,reg_xyzq_mpe_2024,,Defesa Pública de Dissertação de Mestrado,milestone,52,780,A,True,2026-03-31,Defesa
led_stu_mpesi_03_es801,stu_mpesi_03,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_03_es802,stu_mpesi_03,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_03_es803,stu_mpesi_03,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_03_es810,stu_mpesi_03,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_03_es811,stu_mpesi_03,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_03_es812,stu_mpesi_03,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_03_apo,stu_mpesi_03,reg_xyzq_mpe_2024,,Atividades Complementares e Produção Técnica,apo,8,120,A,True,2025-11-30,APO
led_stu_mpesi_03_def,stu_mpesi_03,reg_xyzq_mpe_2024,,Defesa Pública de Dissertação de Mestrado,milestone,52,780,A,True,2026-03-31,Defesa
led_stu_mpesi_04_es801,stu_mpesi_04,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_04_es802,stu_mpesi_04,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_04_es803,stu_mpesi_04,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_04_es810,stu_mpesi_04,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_04_es811,stu_mpesi_04,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_04_es812,stu_mpesi_04,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_04_apo,stu_mpesi_04,reg_xyzq_mpe_2024,,Atividades Complementares e Produção Técnica,apo,8,120,A,True,2025-11-30,APO
led_stu_mpesi_04_def,stu_mpesi_04,reg_xyzq_mpe_2024,,Defesa Pública de Dissertação de Mestrado,milestone,52,780,A,True,2026-03-31,Defesa
led_stu_mpesi_05_es801,stu_mpesi_05,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_05_es802,stu_mpesi_05,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_05_es803,stu_mpesi_05,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_05_es810,stu_mpesi_05,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_05_es811,stu_mpesi_05,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_05_es812,stu_mpesi_05,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_05_apo,stu_mpesi_05,reg_xyzq_mpe_2024,,Atividades Complementares e Produção Técnica,apo,8,120,A,True,2025-11-30,APO
led_stu_mpesi_05_def,stu_mpesi_05,reg_xyzq_mpe_2024,,Defesa Pública de Dissertação de Mestrado,milestone,52,780,A,True,2026-03-31,Defesa
led_stu_mpesi_06_es801,stu_mpesi_06,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_06_es802,stu_mpesi_06,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_06_es803,stu_mpesi_06,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_06_es810,stu_mpesi_06,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_06_es811,stu_mpesi_06,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_06_es812,stu_mpesi_06,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,B,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_06_apo,stu_mpesi_06,reg_xyzq_mpe_2024,,Atividades Complementares e Produção Técnica,apo,8,120,A,True,2025-11-30,APO
led_stu_mpesi_06_def,stu_mpesi_06,reg_xyzq_mpe_2024,,Defesa Pública de Dissertação de Mestrado,milestone,52,780,A,True,2026-03-31,Defesa
led_stu_mpesi_07_es801,stu_mpesi_07,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_07_es802,stu_mpesi_07,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_07_es803,stu_mpesi_07,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_07_es810,stu_mpesi_07,reg_xyzq_mpe_2024,sub_es810,Engenharia de Plataforma e Práticas DevOps/SRE,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_07_es811,stu_mpesi_07,reg_xyzq_mpe_2024,sub_es811,Testes Automatizados e Qualidade de Software,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_07_es812,stu_mpesi_07,reg_xyzq_mpe_2024,sub_es812,Desenvolvimento Cloud-Native e Containers,subject_internal,4,60,A,True,2024-12-15,MPESI 2024.2
led_stu_mpesi_07_apo,stu_mpesi_07,reg_xyzq_mpe_2024,,Atividades Complementares e Produção Técnica,apo,8,120,A,True,2025-11-30,APO
led_stu_mpesi_07_def,stu_mpesi_07,reg_xyzq_mpe_2024,,Defesa Pública de Dissertação de Mestrado,milestone,52,780,A,True,2026-03-31,Defesa
led_stu_mpesi_08_es801,stu_mpesi_08,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_08_es802,stu_mpesi_08,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_08_es803,stu_mpesi_08,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_09_es801,stu_mpesi_09,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_09_es802,stu_mpesi_09,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_09_es803,stu_mpesi_09,reg_xyzq_mpe_2024,sub_es803,Seminário de Projetos Tecnológicos,subject_internal,2,30,B,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_10_es801,stu_mpesi_10,reg_xyzq_mpe_2024,sub_es801,Metodologia de PTT e Inovação Tecnológica,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
led_stu_mpesi_10_es802,stu_mpesi_10,reg_xyzq_mpe_2024,sub_es802,Arquitetura de Software e Microsserviços,subject_internal,4,60,A,True,2024-06-30,MPESI 2024.1
